name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags
La2Co14Fe2Mo,2700,Curie,912.0,False,2,"{'La': 2.0, 'Co': 14.0, 'Fe': 2.0, 'Mo': 1.0}",True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SrFe10Al2O19,2699,Curie,629.0,False,2,"{'Sr': 1.0, 'Fe': 10.0, 'Al': 2.0, 'O': 19.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ba5HoTi3V7O30,2698,Curie,503.0,False,4,"{'Ba': 5.0, 'Ho': 1.0, 'Ti': 3.0, 'V': 7.0, 'O': 30.0}",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TbRhSi,2697,Néel,26.0,False,3,"{'Tb': 1.0, 'Rh': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fe57,2696,Néel,863.0,False,1,{'Fe': 57.0},True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe67Mn13P10B7C3,2695,Curie,339.0,False,2,"{'Fe': 67.0, 'Mn': 13.0, 'P': 10.0, 'B': 7.0, 'C': 3.0}",True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbOFeAs,2693,Curie,54.0,False,1,"{'Tb': 1.0, 'O': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
NdTbFe15Al2,2692,Curie,451.0,False,1,"{'Nd': 1.0, 'Tb': 1.0, 'Fe': 15.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
TbTiSi,2691,Néel,145.5,False,6,"{'Tb': 1.0, 'Ti': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gd2CoGa3,2690,Curie,50.0,False,1,"{'Gd': 2.0, 'Co': 1.0, 'Ga': 3.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CuFeS2,2689,Néel,823.0,False,3,"{'Cu': 1.0, 'Fe': 1.0, 'S': 2.0}",True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ni50Mn20Cu5Ga21Al4,2688,Curie,342.5,False,2,"{'Ni': 50.0, 'Mn': 20.0, 'Cu': 5.0, 'Ga': 21.0, 'Al': 4.0}",True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbAl2,2687,Curie,103.33333333333331,False,3,"{'Tb': 1.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TeNiO,2686,Néel,130.0,False,1,"{'Te': 1.0, 'Ni': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn3Cu4Bi4,2685,Curie,456.0,False,1,"{'Mn': 3.0, 'Cu': 4.0, 'Bi': 4.0}",True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YFeO3,2684,Néel,547.2,False,25,"{'Y': 1.0, 'Fe': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HoB4,2683,Néel,41.4,False,10,"{'Ho': 1.0, 'B': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Dy2AuSi3,2682,Curie,12.0,False,4,"{'Dy': 2.0, 'Au': 1.0, 'Si': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ErRhSi,2681,Néel,8.0,False,5,"{'Er': 1.0, 'Rh': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
GdNi2,2678,Curie,77.5,False,4,"{'Gd': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
LiCu2O2,2677,Néel,29.33333333333333,False,3,"{'Li': 1.0, 'Cu': 2.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiSb2O6,2676,Néel,7.333333333333333,False,6,"{'Ni': 1.0, 'Sb': 2.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BaFe2As2,2672,Curie,108.66666666666669,False,6,"{'Ba': 1.0, 'Fe': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe73Al5P11Ga2B4C5,2671,Curie,612.0,False,1,"{'Fe': 73.0, 'Al': 5.0, 'P': 11.0, 'Ga': 2.0, 'B': 4.0, 'C': 5.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LiLaTa06,2670,Curie,673.0,False,1,"{'Li': 1.0, 'La': 1.0, 'Ta': 6.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fe3B,2669,Curie,799.25,False,4,"{'Fe': 3.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ta7Fe3B8,2668,Néel,265.0,False,2,"{'Ta': 7.0, 'Fe': 3.0, 'B': 8.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BiScO3,2666,Curie,733.0,False,3,"{'Bi': 1.0, 'Sc': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ca2FeMoO6,2665,Néel,211.16666666666663,False,6,"{'Ca': 2.0, 'Fe': 1.0, 'Mo': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sm2Fe15Ga2,2664,Curie,275.0,False,2,"{'Sm': 2.0, 'Fe': 15.0, 'Ga': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
DyTiGe,2663,Néel,131.08333333333334,False,12,"{'Dy': 1.0, 'Ti': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CePd2Ge2,2659,Néel,5.0,False,9,"{'Ce': 1.0, 'Pd': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd50Co50,2658,Curie,267.0,False,1,"{'Gd': 50.0, 'Co': 50.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fe82CrNb,2657,Curie,502.0,False,1,"{'Fe': 82.0, 'Cr': 1.0, 'Nb': 1.0}",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FeGa2S4,2656,Néel,33.0,False,2,"{'Fe': 1.0, 'Ga': 2.0, 'S': 4.0}",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn4Nb2O9,2655,Néel,113.66666666666669,False,3,"{'Mn': 4.0, 'Nb': 2.0, 'O': 9.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyNi2B2C,2654,Néel,8.0,False,6,"{'Dy': 1.0, 'Ni': 2.0, 'B': 2.0, 'C': 1.0}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gd60Co30Al10,2653,Curie,94.66666666666669,False,3,"{'Gd': 60.0, 'Co': 30.0, 'Al': 10.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
LiYSi,2652,Curie,17.0,False,1,"{'Li': 1.0, 'Y': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyCuSi,2651,Néel,11.0,False,4,"{'Dy': 1.0, 'Cu': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CuRh2O4,2650,Néel,21.0,False,2,"{'Cu': 1.0, 'Rh': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ho5Si4,2649,Curie,74.5,False,4,"{'Ho': 5.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Fe80P10C7B3,2648,Curie,601.0,False,1,"{'Fe': 80.0, 'P': 10.0, 'C': 7.0, 'B': 3.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn2RuSn,2647,Curie,257.0,False,1,"{'Mn': 2.0, 'Ru': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LiFe5O8,2646,Curie,896.25,False,4,"{'Li': 1.0, 'Fe': 5.0, 'O': 8.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe55Ni25Si20,2645,Curie,650.0,False,2,"{'Fe': 55.0, 'Ni': 25.0, 'Si': 20.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbPtGa,2644,Néel,25.0,False,3,"{'Tb': 1.0, 'Pt': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mn2NiAl,2643,Curie,559.0,False,2,"{'Mn': 2.0, 'Ni': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tb2Rh3Si5,2642,Néel,8.0,False,2,"{'Tb': 2.0, 'Rh': 3.0, 'Si': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fe70Al30,2641,Curie,520.0,False,1,"{'Fe': 70.0, 'Al': 30.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CaFeO3,2640,Néel,134.0,False,3,"{'Ca': 1.0, 'Fe': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SrTcO3,2639,Néel,780.75,False,4,"{'Sr': 1.0, 'Tc': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YCo4Si,2638,Curie,327.5,False,4,"{'Y': 1.0, 'Co': 4.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyGa,2637,Curie,115.0,False,2,"{'Dy': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Nd2NiGe3,2636,Curie,2.0,False,2,"{'Nd': 2.0, 'Ni': 1.0, 'Ge': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ho2Fe17H3,2634,Curie,492.0,False,1,"{'Ho': 2.0, 'Fe': 17.0, 'H': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ErIn3,2633,Néel,4.0,False,1,"{'Er': 1.0, 'In': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ho3Al2,2632,Curie,44.333333333333336,False,3,"{'Ho': 3.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gd50Co45Al5,2631,Curie,197.0,False,1,"{'Gd': 50.0, 'Co': 45.0, 'Al': 5.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fe2P,2630,Curie,250.125,False,8,"{'Fe': 2.0, 'P': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe66Ni14Cr20,2629,Néel,26.0,False,2,"{'Fe': 66.0, 'Ni': 14.0, 'Cr': 20.0}",True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuCu4Pd,2628,Curie,34.0,False,3,"{'Eu': 1.0, 'Cu': 4.0, 'Pd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CrSb,2627,Néel,505.0,False,4,"{'Cr': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
